nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
3599.9800	-1.00
0.0240	-1.00
1.6000	-1.00
3.0280	-1.00
0.8120	-1.00
3599.9800	-1.00
20.7560	-1.00
3599.9961	-1.00
3599.9880	-1.00
0.8040	-1.00
20.0160	-1.00
3599.9961	-1.00
3.0120	-1.00
5.9640	-1.00
3599.9961	-1.00
8.5960	-1.00
3599.8081	-1.00
5.1280	-1.00
0.7960	-1.00
67.8280	-1.00
3599.9880	-1.00
3599.9880	-1.00
1.5520	-1.00
0.2880	-1.00
0.1840	-1.00
0.0640	-1.00
3599.9961	-1.00
0.9720	-1.00
2.3520	-1.00
10.3080	-1.00
6.7720	-1.00
3.1840	-1.00
3599.9961	-1.00
0.3560	-1.00
3.3720	-1.00
3599.9880	-1.00
3599.9919	-1.00
3599.9961	-1.00
nan	-1.00
727.0520	-1.00
0.0040	-1.00
0.0040	-1.00
0.0080	-1.00
0.0040	-1.00
2611.5039	-1.00
2.9040	-1.00
4.6200	-1.00
3.0640	-1.00
3599.9961	-1.00
1915.8680	-1.00
472.4800	-1.00
5.3480	-1.00
0.7200	-1.00
3599.9961	-1.00
3599.9880	-1.00
1.0880	-1.00
3599.9961	-1.00
3599.9961	-1.00
3599.9961	-1.00
3.7320	-1.00
1.2920	-1.00
1.2240	-1.00
209.9960	-1.00
3599.9919	-1.00
12.6560	-1.00
0.0080	-1.00
0.0000	-1.00
3599.9961	-1.00
0.0120	-1.00
0.0120	-1.00
0.0240	-1.00
0.7920	-1.00
0.5920	-1.00
3599.9880	-1.00
nan	-1.00
0.2280	-1.00
15.3960	-1.00
0.0000	-1.00
3599.9561	-1.00
0.9280	-1.00
3599.9961	-1.00
3599.9961	-1.00
10.0960	-1.00
0.0320	-1.00
0.0880	-1.00
3337.6360	-1.00
0.0880	-1.00
0.2200	-1.00
3599.9961	-1.00
3599.9880	-1.00
668.3160	-1.00
414.5360	-1.00
3599.9961	-1.00
nan	-1.00
3599.9961	-1.00
3599.9961	-1.00
0.0480	-1.00
2.8400	-1.00
0.0000	-1.00
0.0240	-1.00
0.0240	-1.00
0.3360	-1.00
0.0160	-1.00
0.0160	-1.00
0.0520	-1.00
0.0200	-1.00
0.0120	-1.00
0.6400	-1.00
0.0320	-1.00
0.5200	-1.00
0.0480	-1.00
0.6120	-1.00
0.1360	-1.00
0.1200	-1.00
0.0080	-1.00
0.0600	-1.00
0.0000	-1.00
0.0160	-1.00
0.0000	-1.00
0.0080	-1.00
0.0080	-1.00
0.0320	-1.00
nan	-1.00
nan	-1.00
0.8560	-1.00
0.0120	-1.00
0.0040	-1.00
0.0000	-1.00
0.0240	-1.00
0.0280	-1.00
0.0080	-1.00
0.0240	-1.00
0.1360	-1.00
0.0960	-1.00
0.1280	-1.00
0.0800	-1.00
0.0840	-1.00
0.3800	-1.00
0.0920	-1.00
0.1200	-1.00
0.0280	-1.00
0.1000	-1.00
0.1400	-1.00
22.2400	-1.00
1.0840	-1.00
0.0280	-1.00
0.0440	-1.00
0.0760	-1.00
0.0800	-1.00
0.0600	-1.00
0.1880	-1.00
0.0000	-1.00
0.0080	-1.00
0.0120	-1.00
0.0200	-1.00
0.1000	-1.00
0.0120	-1.00
0.0360	-1.00
0.5880	-1.00
0.1120	-1.00
0.1560	-1.00
0.0080	-1.00
0.2240	-1.00
0.3040	-1.00
0.6920	-1.00
0.1840	-1.00
0.6360	-1.00
0.2080	-1.00
0.0600	-1.00
0.0120	-1.00
0.0080	-1.00
0.0120	-1.00
0.0440	-1.00
0.0120	-1.00
0.0160	-1.00
0.0040	-1.00
0.0360	-1.00
0.0160	-1.00
0.0120	-1.00
0.0400	-1.00
0.0160	-1.00
0.0040	-1.00
0.0040	-1.00
0.0000	-1.00
0.0000	-1.00
0.0000	-1.00
0.0040	-1.00
0.0000	-1.00
