nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
3599.9961	-1.00
0.0240	-1.00
1.7240	-1.00
7.4360	-1.00
1.6400	-1.00
3599.9680	-1.00
997.7520	-1.00
3599.9961	-1.00
3599.9961	-1.00
0.6360	-1.00
19.5000	-1.00
3599.9961	-1.00
11.9640	-1.00
4.3080	-1.00
3599.9919	-1.00
4.9760	-1.00
3599.9800	-1.00
5.2240	-1.00
0.6000	-1.00
86.7040	-1.00
3599.9961	-1.00
3599.9600	-1.00
1.5800	-1.00
0.2280	-1.00
11.2840	-1.00
5.2080	-1.00
3599.9961	-1.00
1.2800	-1.00
1.7240	-1.00
5.2920	-1.00
5.0440	-1.00
2.1120	-1.00
3599.9961	-1.00
0.2480	-1.00
2.6200	-1.00
3599.9919	-1.00
3599.9919	-1.00
3599.9919	-1.00
nan	-1.00
620.8360	-1.00
0.0040	-1.00
0.0040	-1.00
0.0040	-1.00
0.0040	-1.00
3599.9919	-1.00
12.2320	-1.00
13.1000	-1.00
13.3080	-1.00
3599.9961	-1.00
3224.2480	-1.00
695.0000	-1.00
11.9040	-1.00
0.4920	-1.00
3599.9880	-1.00
3599.9961	-1.00
0.6960	-1.00
3599.9961	-1.00
3599.9919	-1.00
3599.9961	-1.00
20.5480	-1.00
0.9560	-1.00
0.9520	-1.00
259.8600	-1.00
3599.9961	-1.00
26.7080	-1.00
0.0080	-1.00
0.0000	-1.00
3599.9961	-1.00
0.0120	-1.00
0.0160	-1.00
0.0240	-1.00
0.8120	-1.00
0.3960	-1.00
3599.9961	-1.00
nan	-1.00
0.2880	-1.00
77.2040	-1.00
0.0000	-1.00
3599.8279	-1.00
0.4760	-1.00
3599.9961	-1.00
3599.9919	-1.00
14.9640	-1.00
0.0320	-1.00
0.1000	-1.00
3599.9761	-1.00
0.0760	-1.00
0.2480	-1.00
3599.9961	-1.00
3599.9839	-1.00
591.0600	-1.00
415.6320	-1.00
3599.9961	-1.00
nan	-1.00
3599.9919	-1.00
3599.9961	-1.00
0.0760	-1.00
2.5640	-1.00
0.0000	-1.00
0.0200	-1.00
0.0360	-1.00
0.3680	-1.00
0.0080	-1.00
0.0200	-1.00
0.0360	-1.00
0.0200	-1.00
0.0120	-1.00
0.6200	-1.00
0.0280	-1.00
0.4440	-1.00
0.0440	-1.00
0.6200	-1.00
0.1480	-1.00
0.0800	-1.00
0.1240	-1.00
0.4560	-1.00
0.0040	-1.00
0.1120	-1.00
0.0000	-1.00
0.0080	-1.00
0.0120	-1.00
1.4080	-1.00
nan	-1.00
nan	-1.00
0.6280	-1.00
0.0080	-1.00
0.0040	-1.00
0.0000	-1.00
0.0240	-1.00
0.0280	-1.00
0.0080	-1.00
0.0160	-1.00
0.1480	-1.00
0.0920	-1.00
0.1040	-1.00
0.0960	-1.00
0.0840	-1.00
0.4840	-1.00
0.0640	-1.00
0.1120	-1.00
0.0160	-1.00
0.1480	-1.00
0.1600	-1.00
14.4280	-1.00
1.9360	-1.00
0.0280	-1.00
0.0400	-1.00
0.0760	-1.00
0.0800	-1.00
0.0600	-1.00
0.2480	-1.00
0.0000	-1.00
0.0080	-1.00
0.0120	-1.00
0.0160	-1.00
0.1880	-1.00
0.0120	-1.00
0.0320	-1.00
0.7120	-1.00
0.1360	-1.00
0.1640	-1.00
0.0080	-1.00
0.4080	-1.00
0.4640	-1.00
0.9840	-1.00
0.1600	-1.00
1.0240	-1.00
0.2160	-1.00
0.0640	-1.00
0.0120	-1.00
0.0080	-1.00
0.0120	-1.00
0.0520	-1.00
0.0120	-1.00
0.0120	-1.00
0.0000	-1.00
0.0280	-1.00
0.0120	-1.00
0.0080	-1.00
0.0400	-1.00
0.0120	-1.00
0.0040	-1.00
0.0040	-1.00
0.0000	-1.00
0.0000	-1.00
0.0000	-1.00
0.0000	-1.00
0.0000	-1.00
